,id,title,lat,long,description,image_url,url,max_depth,region,dive_site_id_x,name,dive_site_id_y,animal_id,cluster,pca_1,pca_2,tsne_1,tsne_2
1353,1324,Rafti Island,37.88251,24.04427,Rafti is the largest island located in Porto Rafti's bay. It's Western shoreline provides access to deep waters but also to a large shallow cavern.,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/greece/rafti-island/,,Greece,1324.0,['Cave'],,,2,-0.6561399401925299,-0.4067108913082816,-35.380432,-11.2553425
1354,1325,Tourko Limano,37.90188,24.04581,"This site has it all! There is no other way of putting it! Protected, shallow waters within the bay, a reef extending into the deep, wall diving, a small wreck and a large diversity in marine life. It is also the spot where you have the biggest chance of spotting sea horses.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/greece/tourko-limano/,,Greece,1325.0,"['Wreck', 'Reef', 'Wall']",,,3,-0.4938333602779755,0.22146187154306057,-16.22923,37.078262
1355,1326,Praso Island,37.88231,24.02332,Praso is one of our more recent discoveries providing a go-to site when the seas further away from the shore get rough. Its shoreline has a playful landscape exchanging sea-grass with rocky terraces and sandy bottom.,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/greece/praso-island/,,Greece,1326.0,['Wall'],,,6,-0.6048355986022637,-0.231234315723921,-49.169884,4.5208087
1356,1345,clement reef,6.08175,116.08171,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/malaysia/clement-reef-2/,,Malaysia,1345.0,['Reef'],,,0,-0.5599816992211887,0.34724951751260913,39.310364,0.48689374
1357,1328,Plataforma MX-1,-4.15939,-81.15927,"Ubicado a 2 millas naúticas de la costa y a 15 minutos del muelle de Los Órganos se encuentra la plataforma petrolera MX-1. Esta estructura de fierro con 60 metros de profundidad es el hogar perfecto para un gran variedad de especies marinas, volviéndola en un arrecife artificial. Son pocas las plataformas petroleras que se pueden bucear en el mundo y la MX-1 es la más importante en el norte peruano. Si vas a bucear en la plataforma MX-1 te recomendamos sacar tu Especialidad PADI de Buceador …",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/peru/plataforma-mx-1/,,Peru,1328.0,['Reef'],,,0,-0.5791618462634017,0.3250757284574265,-1.3737649,28.368
1358,1329,Muelle de Los Órganos,-4.17766,-81.13455,"Ubicado en Los Órganos, con un máximo de 10 metros de profundidad, es uno de los puntos turísticos claves del lugar. Durante mucho años las tortugas marinas se acercaron para alimentarse de los restos de la pesca y hoy en día, las tortugas son parte del muelle. También se ven rayas, estrellas de mar, peces espejitos y caballitos de mar. El muelle es perfecto para las personas que recién están empezando con la experiencia del buceo.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/peru/muelle-de-los-organos/,,Peru,1329.0,"['Beach', 'Reef']",,,0,-0.570523328851783,0.2059156748282339,-2.4136188,25.601082
1359,1330,La Bota,38.87593,1.19039,"La Bota is a submarine peak roughly 1 mile NW of Es Vedrà, which rises from more than 50 meters below the sorface to just a few centimetresunder the water, swirling waves being the only thing to betray its presence. Because of its distance from the coastline, the area provides a good opportunity to see species passing through from the open sea, includong tuna, amberjack and schools of barracuda, the latter nearly always present.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ed/9b/ed9bc7b034bc47238f0a964fed524260.webp,https://www.padi.com/dive-site/spain/la-bota/,,Spain,1330.0,['Wall'],,,6,-0.6031620358319473,-0.23765007981735364,-49.749733,4.151436
1360,1331,La aguja de Bestorre,38.86503,1.18999,"The Aguja (Needle) is an underwater peak near a headland on the SW side of Es Vedrà in the region of Sa Bestorre, which rises from a maximum depth of 40 metres to just 3 below the surface. In N diection, observing the wall of the island inmediately on your right, beneath which rest large blocks of stone forming arches and passageways. During this dive you may see lobster, grouper, lots of ocellated wrasse, an occasional scorpionfish, etc. Back aboard the boat look out for goats grazing on Es Ve…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ef/e7/efe711ce88c1551783a257cd01d3fd61.webp,https://www.padi.com/dive-site/spain/la-aguja-de-bestorre/,,Spain,1331.0,"['Cave', 'Wall']",,,6,-0.5935908703952085,-0.23105611829420528,-41.204594,-4.0820265
1361,1332,Cañones de Vedranell,38.86831,1.20672,"E of Es Vedrà lies the horseshoe-shaped islet of Es Vedranell. Your aim is to follow the winding canyeons or underwater gorges which run parallel to each other towards the adjoning island of Es Vedrà. In a SW direction in order to descend to the maximum depth which corresponds to the last needle formed by the third canyon, 26 metres doen. This rocky mass drops down sharply, with encrusting yellow anemones and fragile bryozoan colonies, a surface texture and small slugs (nudi-branchia) seen thr…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/79/f0/79f090ef545d5f401f2a48a1f2c5f8e5.webp,https://www.padi.com/dive-site/spain/canones-de-vedranell/,,Spain,1332.0,"['Wall', 'Channel']",,,6,-0.5962446772769278,-0.20936315466142041,-45.200146,13.345892
1362,1333,la caseta,43.38849,-1.81167,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/spain/la-caseta/,,Spain,1333.0,['Wall'],,,6,-0.6379473855197209,-0.2525578666408156,-48.783836,7.7964845
1363,1334,Escalón de Espartà,38.95668,1.19926,"The island of s´Espartar is more than 2 km in length, a size which guarantees excellent opportunities for exploring underwater. Dive down off the island SE in the open parts there is plenty of bright green Posidonia, together with large examples of noble pen shells. You gain depth crossing these gentle Posidonia slopes, and after descending to 12 metres arrive at some formations of large rocks which drop vertically like steps down to 20 metres. There is then a narrow shelf, followed by a furth…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/74/4c/744cc912f54b1f2f23a6389cc7794401.webp,https://www.padi.com/dive-site/spain/escalon-de-esparta/,,Spain,1334.0,['Wall'],1334.0,"[2, 221, 20, 54, 69, 10, 47, 30, 75, 1, 19]",6,0.7759418292533206,-0.7314658418557576,-55.872456,17.30914
1364,1411,El Cantil,11.30215,-74.19505,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/colombia/el-cantil/,,Colombia,1411.0,"['Drift', 'Channel']",,,2,-0.6420102945117099,-0.19903524254057156,-25.513548,3.0313344
1365,1335,Las Gorgonias,38.96902,1.16561,"Las Gorgonias ( The Sea Fans) is on the Bledes islands. As a nature reserve of great beauty it has plenty of spots for diving and some stunning sea beds. We here suggest a dive off Bleda menor. After passing through a narrow strait which separates the Bleda menor from an islet, you dive down off the latter´s SW side where the anchor comes to rest in 10 metres of water, You gain depth fairly quickly and are inmediately aware of an impressive drop down to the sea floor. Keep the shelf to your rig…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/dd/e0/dde039a408d3efc98e2698da7bef8e2b.webp,https://www.padi.com/dive-site/spain/las-gorgonias/,,Spain,1335.0,['Wall'],,,6,-0.597153206114416,-0.23159131069684266,-49.449944,5.5938087
1366,1336,abades bay,28.14284,-16.44001,"Abades Bay Is one of our best loved dive sites, with two beautiful rocky reefs, with an abundance of Marine life, including Various Types of rays, Green Turtles,Octopus Cuttlefish, trumpet fish and much more.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/spain/abades-bay-2/,,Canary Islands,1336.0,"['Beach', 'Reef']",1336.0,"[37, 30, 26, 23, 4, 10, 24, 44, 101]",0,0.8621482136283423,0.003119408663626015,1.9272577,-13.746286
1367,1337,Shark Point,5.88644,102.74637,A beautiful reef for snorkeling and diving with the chances of seeing a Blacktip Reef Shark and Turtles.,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/malaysia/shark-point-5/,,Malaysia,1337.0,['Reef'],1337.0,"[44, 8, 22, 7, 10, 25, 6, 27, 38, 11, 49, 191, 32, 37]",1,1.6137136442403117,0.3041942824107909,36.00402,25.670837
1368,1338,Temple Wall,-8.12906,114.64493,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/indonesia/temple-wall/,,Indonesia,1338.0,"['Reef', 'Wall']",,,3,-0.5165870637404915,0.5116899611294535,-19.9386,40.992985
1369,1339,Marsa Shagra House Reef,25.24507,34.79557,Marsa Shagra is one of the richest and most pristine house reefs in the south and has been declared a protected area for the last 20 years. Many pictures of species in Red Sea reef guides like Debelius and Collins where taken here. According to Robert Meyer’s author of Collins claims that there are at least 5 species of endemic species living in this protected bay. The bay is occasionally frequented by pelagic species such as dolphins and manta rays. The house reef is approximately 2km from the…,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/egypt/marsa-shagra-house-reef/,,Egypt,1339.0,['Beach'],1339.0,"[10, 167, 58, 120, 6, 12, 1, 53, 16, 20, 26]",2,0.8992353268561324,-0.5510570169768798,-4.2217126,-21.839064
1370,1340,Kolsva Fältspatsgruva,59.57092,15.82211,"Gruvan är ett öppet brått, har många olika platåer , olika grottor , skrotbilar mm",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fb/7b/fb7bbc465d17d66039d7d61eff87b78a.webp,https://www.padi.com/dive-site/sweden/kolsva-faltspatsgruva/,,Sweden,1340.0,"['Cave', 'Lake']",,,4,-0.7320099914620705,-0.5875350464152865,-35.55205,-35.00515
1371,1341,Blue moon,-8.35733,115.69597,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/indonesia/blue-moon/,,Indonesia,1341.0,"['Drift', 'Wall']",1341.0,"[10, 19, 12, 106]",6,-0.06531287038125236,-0.13705879368054477,-17.083397,21.247599
1372,1342,Melasti,-8.33331,115.64163,Amazing Macro,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/indonesia/melasti/,,Indonesia,1342.0,['Beach'],,,2,-0.6727157793761814,-0.5365942185974757,-9.618335,-26.787735
1373,1346,California,-32.35481,-71.46392,"California es un bajo que comienza a los 12 metros y llega hasta 45-50 metros de profundidad con fondo de arena blanca. Es un buceo en mar abierto, por lo que suele haber corriente moderada a media. Este punto está lleno de vida y podrás ver enormes esponjas, gorgonias, grandes cardúmenes de peces y algunos de los peces de roca locales. En verano nos visitan las espectaculares medusas y según la época del año, podrás ver Vidriolas o Palometas cazando y también delfines! Su principal caracterís…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/0c/ff/0cffd54fea26b4abefba75da46138bfc.webp,https://www.padi.com/dive-site/chile/california/,,Chile,1346.0,"['Reef', 'Wall']",,,3,-0.5352441391548389,0.4901961415314559,-33.81598,45.914604
1374,1347,Mola Mola,-32.35372,-71.45907,"Mola Mola es un punto con fondo de arena blanca y una profundidad de 25 metros. Tiene una diversidad de vida como cardúmenes de distintas especies de peces y muchos nudibranquios de múltiples colores y formas en las rocas del fondo. En días de aguas calmadas este punto es un verdadero acuario, por la cantidad de vida que vive en él. Y en el camino podremos cruzarnos con delfines chilenos que saltan frente al bote. Buceo para buzos con nivel medio o superior.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/73/85/73850933222ce0f042b522ca63a79067.webp,https://www.padi.com/dive-site/chile/mola-mola/,,Chile,1347.0,['Reef'],,,0,-0.5782984217477062,0.3255516821165771,-0.41081747,29.55332
1375,1348,M/F Aerosund Ferry,55.03658,10.46115,"Join us for an afventures dive at the wreck of M/F Ærøsund. The M/F Ærøsund was scuttled the 5 October 2014, and since then it has become a fascinating attraction for divers from both Denmark and abroad. It has also attracted a host of frilled anemones, sea anemones, seaweed plants and all kinds of marine creatures. The wreck has been cleared of all environmentally hazardous materials and prepared for divers, which means that you don’t need to worry about getting stuck or encountering unstable…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/83/f5/83f54f7bd6bdce4fe5d23afe07898452.webp,https://www.padi.com/dive-site/denmark/mf-aerosund-ferry/,,Denmark,1348.0,['Wreck'],1348.0,[213],5,-0.663248697571281,-0.7282496384260437,9.796765,-47.783516
1376,1349,Littlebelt,55.51386,9.7229,"Join us for an adventures beachdive in the famous Littlebelt, located in the middle of Denmark. Diving in the waters of the Little Belt – especially in the narrow strait between Middelfart and Fredericia – is a truly extraordinary experience. There are all kinds of fantastic dive spots within a radius of just 10 km. The diving is in a class of its own and suits all tastes, interests and levels of experience. It is also an absolute delight for fans of underwater photography. You can experienc…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c5/19/c519dbde365fe5db1b447771d7ad5f3e.webp,https://www.padi.com/dive-site/denmark/littlebelt/,,Denmark,1349.0,"['Beach', 'Drift', 'Wall']",,,6,-0.552523137457909,-0.17638779464461157,-49.444023,-7.8363185
1377,1350,Blue Bay The Wall,12.13465,-68.98677,"The Wall is renowned on the island for its one-of-a-kind diving experience. Located on the at Blue Bay Beach, The Wall is a continuance of the cliff, rising from the sea. That cliff’s wall drops down for another 56 meters (180 ft) in the ocean, offering divers a straight wall of pristine coral life dancing by in front of their masks as they glide by. Untouched by the effects of human habitats, The Wall is a true coral and other reef life gem. This dive site is loved by photographers due to her …",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/de/2a/de2a39e1553903d44106f75bd52ccef7.webp,https://www.padi.com/dive-site/curacao/blue-bay-the-wall/,,Curacao,1350.0,['Wall'],1350.0,[2],6,-0.47510934821272205,-0.25002708583360544,-53.31897,4.874151
1378,1351,SA COVA DES PINTOR,39.78572,2.66667,Nice wall dive with huge rock blocks where schools of bream and barracudas are often seen ... highlight is the uw cavern wich several light entries ... macro crustacea can be seen on that cavern!,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/99/28/9928b4b1d7261e6f5ef546461ebc4886.webp,https://www.padi.com/dive-site/spain/sa-cova-des-pintor/,,Spain,1351.0,"['Cave', 'Reef']",,,0,-0.5289323142292639,0.38516059578140877,21.655378,-7.9505
1379,1352,MARGARITA,41.84776,3.14086,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/spain/margarita/,,Spain,1352.0,['Beach'],1352.0,"[54, 62, 22, 30, 26, 52, 1, 77, 20, 19, 8, 75, 57]",1,1.1087233325646408,-1.1467598052801915,-36.58039,19.993008
1380,1412,Granate,11.29045,-74.19522,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/colombia/granate/,,Colombia,1412.0,['Wall'],,,6,-0.6379473855197209,-0.2525578666408156,-48.734936,7.9069147
1381,1414,El Coro,11.31905,-74.19055,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/colombia/el-coro/,,Colombia,1414.0,"['Reef', 'Wall']",,,3,-0.5165870637404915,0.5116899611294535,-20.038359,40.63635
1382,1353,Gala Pita Gala,6.00138,80.23681,"Gala Pita gala Is a very big rock. It is like a pinnacle. the maximum depth is 25 meter. The top is 10 M. It i an assortment of rocks one of a top of another formed under water. it is like a multi level diving. Dive circle around the rock. you can see micros, lot of soft and fan corals. many fish linger about the area. several varieties of sponge and sea worms. There are more fish than corals to be rock is to be honest. For animal life, you can see Nudbranch, Few kind of shrimps, Many type of…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/sri-lanka/gala-pita-gala/,,Sri Lanka,1353.0,['Reef'],1353.0,[77],0,-0.419063289690315,0.34560730514393956,31.079863,-8.78105
1383,1354,ILLES FORMIGUES,41.86202,3.18913,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/spain/illes-formigues/,,Spain,1354.0,['Wall'],1354.0,"[30, 182, 208, 216, 268, 297, 75, 69, 5, 218, 10, 54, 25, 8, 35, 126, 77, 1]",6,1.0556101993535023,-0.9695707079554421,-37.826538,22.333593
1384,1355,Aluth Gala,6.00438,80.23613,"Aluth Gala is a very big Rock. It has a Maximum depth 22 M. The Top of the rock area is around 12 M. You Can dive Threw , Under and etc. It is a Really great dive rocky dive area. It Is filled of Aqua life too. Many kinds Of fishes Plants and corals Too.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/sri-lanka/aluth-gala/,,Sri Lanka,1355.0,['Reef'],1355.0,[77],0,-0.4242451615139094,0.3411401787307501,31.030653,-8.819122
1385,1356,POBLAT IBERIC,41.85952,3.15942,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/spain/poblat-iberic/,,Spain,1356.0,['Wreck'],,,5,-0.6986727204986913,-0.7259919673396291,5.758594,-47.603134
1386,1357,Napolioan Reef,5.99692,80.25427,"The Napoleon Reef is a 10 minute Boat Ride from the Beach. Its Bit Long Reef A Maximum Depth is 15 meters. Starting at 10 meters and then going into deeper water. Soft coral and fan corals with the colorful fish of Plenty. There is an abundance of sea turtles and Napoleon wrasse, many type of groupers, giant moray eal, spotted trunkfish, many type of angel fish, many type butterfly fish, Oriental Sweetlips, Crown trigger fish, Moustache triggerfish, Puffer fish, Porcupine Fish, Trevally, M…",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/sri-lanka/napolioan-reef/,,Sri Lanka,1357.0,['Reef'],,,0,-0.5289297006320551,0.3969408175351995,50.67414,-3.1828325
1387,1358,zacatoso,17.65465,-101.62336,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/mexico/zacatoso/,,Mexico,1358.0,['Reef'],,,0,-0.5599816992211887,0.34724951751260913,39.521515,-1.6933265
1388,1359,El chato,17.64967,-101.62203,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/mexico/el-chato/,,Mexico,1359.0,"['Reef', 'Wall']",,,3,-0.5165870637404915,0.5116899611294535,-20.928421,41.26959
1389,1360,Torrecillas,17.64656,-101.63263,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/mexico/torrecillas/,,Mexico,1360.0,"['Cave', 'Wall']",,,6,-0.634781429625236,-0.25008966416040224,-40.273174,-4.300183
1390,1361,San Gabriel,17.6475,-101.6295,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/mexico/san-gabriel/,,Mexico,1361.0,['Wall'],,,6,-0.6379473855197209,-0.2525578666408156,-48.209198,8.498897
1391,1362,Piedra solitaria,17.58545,-101.5765,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/mexico/piedra-solitaria/,,Mexico,1362.0,['Wall'],,,6,-0.6379473855197209,-0.2525578666408156,-47.9853,8.094849
1392,1370,Caccerees Sunken Island The Wall,9.51679,123.49491,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/philippines/caccerees-sunken-island-the-wall/,,Philippines,1370.0,"['Cave', 'Drift', 'Reef', 'Wall']",,,3,-0.47504870860881304,0.7089489451105995,-6.8234444,55.609142
1393,1371,Critter Corner,13.1299,-61.2036,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/saint-vincent-the-grenadines/critter-corner/,,Saint Vincent and the Grenadines,1371.0,['Reef'],,,0,-0.5599816992211887,0.34724951751260913,39.574795,0.06708958
1394,1372,Indian Bay,13.13496,-61.20644,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/saint-vincent-the-grenadines/indian-bay/,,Saint Vincent and the Grenadines,1372.0,['Reef'],,,0,-0.5599816992211887,0.34724951751260913,39.58784,-2.2830498
1395,1373,Matherson Bay,-36.30065,174.79841,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/matherson-bay/,,New Zealand,1373.0,['Beach'],1373.0,"[54, 30, 281, 183, 187, 77]",2,-0.273164612966248,-0.7970693275086648,0.5678327,-24.701057
1396,1374,Lake Pupuke - Pumphouse,-36.78519,174.76777,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/lake-pupuke-pumphouse/,,New Zealand,1374.0,['Lake'],,,4,-0.7351759473565557,-0.5900032488957002,-36.85955,-39.87902
1397,1375,Goat Island,-36.27007,174.79565,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/goat-island/,,New Zealand,1375.0,['Beach'],,,2,-0.6727157793761814,-0.5365942185974757,-9.504053,-26.258066
1398,1376,Ti Point,-36.31778,174.78452,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/ti-point/,,New Zealand,1376.0,"['Beach', 'Drift']",,,2,-0.6343433801389877,-0.3418034370967432,-15.833804,-21.920338
1399,1377,Jones Bay,-36.3784,174.81832,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/jones-bay/,,New Zealand,1377.0,['Beach'],,,2,-0.6727157793761814,-0.5365942185974757,-9.500749,-26.232647
1400,1378,Wonderland,-36.29639,174.80284,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/wonderland/,,New Zealand,1378.0,"['Beach', 'Reef']",1378.0,"[77, 187, 54, 30, 281, 183]",0,-0.15180429118701852,-0.03282149973839549,0.614199,-24.685152
1401,1379,Outpost,-36.29045,174.81843,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/outpost/,,New Zealand,1379.0,"['Reef', 'Wall']",,,3,-0.5165870637404915,0.5116899611294535,-20.05111,40.613823
1402,1380,Majestic Unicorn Cove (MUC),-36.2912,174.80912,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/majestic-unicorn-cove-muc/,,New Zealand,1380.0,['Beach'],,,2,-0.6727157793761814,-0.5365942185974757,-9.695379,-25.874573
1403,1381,Penguin Point,-36.2945,174.80837,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/penguin-point/,,New Zealand,1381.0,['Beach'],,,2,-0.6727157793761814,-0.5365942185974757,-9.993297,-25.73785
1404,1382,Fishermans Cove,-36.60419,174.79182,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/fishermans-cove/,,New Zealand,1382.0,['Beach'],,,2,-0.6727157793761814,-0.5365942185974757,-9.676322,-25.93602
1405,1383,Little Wooden Island,-36.58845,174.88361,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/little-wooden-island/,,New Zealand,1383.0,['Reef'],,,0,-0.5599816992211887,0.34724951751260913,39.39636,-0.27982497
1406,1384,Waikato Drift Dive/Snorkel,-38.67856,176.0832,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/waikato-drift-divesnorkel/,,New Zealand,1384.0,['Drift'],,,2,-0.6429696217632248,-0.22220752875692773,-24.591875,6.870537
1407,1385,White Island,-37.53117,177.18999,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/white-island/,,New Zealand,1385.0,['Reef'],,,0,-0.5599816992211887,0.34724951751260913,40.039753,-2.016668
1408,1386,Shears Rock,-36.59564,174.90668,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/new-zealand/shears-rock/,,New Zealand,1386.0,"['Reef', 'Wall']",1386.0,[4],3,-0.38177990074727397,0.4956031827801811,-17.530407,38.49096
1409,1831,Lands End,4.44799,118.94125,,https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/malaysia/lands-end/,,Malaysia,1831.0,"['Wreck', 'Drift', 'Wall', 'Channel']",,,6,-0.615946358529286,-0.34358845600569565,-42.044678,15.793231
1410,1387,COVES DE ADDAIA,40.02012,4.21085,"Inmersión muy dinámica y divertida donde nos adentraremos en las entrañas de este arrecife lleno de vida. Dentro de las cuevas observaremos brotolas, congrios, langostas y alguna que otra sorpresa más. Para buceadores experimentados",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/spain/coves-de-addaia/,,Spain,1387.0,"['Cave', 'Reef', 'Wall']",,,3,-0.5308423184909331,0.49382642345840944,-33.64545,43.392574
1411,1388,PARED DE LA ILLA PETITA,40.01838,4.21175,"Inmersión para todos los niveles de buceo, se caracteriza por sus enormes 'dedos' submarinos y su chimenea que empieza a 20 metros de profundidad hasta la superficie. Llena de vida y color",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/spain/pared-de-la-illa-petita/,,Spain,1388.0,"['Cave', 'Reef']",,,0,-0.574830576090404,0.3303930966708275,1.8557696,26.385742
1412,1389,PUNTA GROSSA,40.02176,4.19845,"Muy dinámica y divertida, apta para todos los niveles de buceo.",https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/fd/5dfd20e4c826b825693453c55864372f.webp,https://www.padi.com/dive-site/spain/punta-grossa/,,Spain,1389.0,"['Reef', 'Wall']",1389.0,"[281, 92, 28, 54]",3,-0.3224423538371148,0.2545244056292205,-39.164886,44.156776
